step,vehicle_id,speed,position_x,position_y,traffic_density,network_quality,battery,task_type,priority,latency_requirement,task_size,decision,timestamp
60,veh23,11.34,192.56,0.0,HIGH,POOR,54.63,route_planning,5,75,64,EDGE,2026-06-23 00:01:30
60,veh24,11.69,167.35,0.0,HIGH,POOR,69.22,obstacle_detection,8,24,32,VEHICLE,2026-06-23 00:01:30
60,veh25,10.63,134.6,0.0,HIGH,MODERATE,37.67,lane_detection,8,23,13,VEHICLE,2026-06-23 00:01:30
60,veh26,10.59,114.61,0.0,HIGH,MODERATE,50.59,lane_detection,9,11,22,VEHICLE,2026-06-23 00:01:30
60,veh27,10.83,94.26,0.0,HIGH,MODERATE,56.17,driver_behavior_analysis,3,156,50,EDGE,2026-06-23 00:01:30
60,veh28,10.48,74.04,0.0,HIGH,POOR,50.98,vehicle_diagnostics,5,138,78,EDGE,2026-06-23 00:01:30
60,veh29,10.6,53.01,0.0,HIGH,POOR,44.4,route_planning,6,101,65,EDGE,2026-06-23 00:01:30
60,veh30,12.93,30.38,0.0,HIGH,MODERATE,53.11,lane_detection,8,19,23,VEHICLE,2026-06-23 00:01:30
60,veh9,11.67,489.29,0.0,HIGH,MODERATE,35.31,route_planning,5,119,86,EDGE,2026-06-23 00:01:30
61,veh10,10.89,475.73,0.0,HIGH,MODERATE,45.32,vehicle_diagnostics,1,181,62,EDGE,2026-06-23 00:01:30
61,veh11,11.42,454.97,0.0,HIGH,MODERATE,80.88,route_planning,7,87,65,EDGE,2026-06-23 00:01:30
61,veh12,11.32,433.91,0.0,HIGH,POOR,86.51,lane_detection,10,22,33,VEHICLE,2026-06-23 00:01:30
61,veh13,10.47,413.44,0.0,HIGH,MODERATE,67.6,obstacle_detection,10,30,23,VEHICLE,2026-06-23 00:01:30
61,veh14,12.64,393.21,0.0,HIGH,MODERATE,87.46,traffic_sign_recognition,8,45,36,EDGE,2026-06-23 00:01:30
61,veh15,11.46,372.29,0.0,HIGH,POOR,94.24,driver_behavior_analysis,3,195,118,EDGE,2026-06-23 00:01:30
61,veh16,11.97,351.71,0.0,HIGH,MODERATE,91.0,traffic_sign_recognition,7,56,43,EDGE,2026-06-23 00:01:30
61,veh17,11.3,328.48,0.0,HIGH,MODERATE,55.78,obstacle_detection,9,15,33,VEHICLE,2026-06-23 00:01:30
61,veh18,10.79,307.44,0.0,HIGH,MODERATE,61.81,route_planning,6,81,41,EDGE,2026-06-23 00:01:30
61,veh19,12.28,286.56,0.0,HIGH,MODERATE,38.02,vehicle_diagnostics,4,199,120,EDGE,2026-06-23 00:01:30
61,veh20,10.01,263.89,0.0,HIGH,MODERATE,80.49,obstacle_detection,9,21,31,VEHICLE,2026-06-23 00:01:30
61,veh21,11.48,244.37,0.0,HIGH,POOR,63.02,traffic_sign_recognition,7,65,42,EDGE,2026-06-23 00:01:30
61,veh22,11.68,223.98,0.0,HIGH,POOR,51.08,driver_behavior_analysis,3,185,77,EDGE,2026-06-23 00:01:30
61,veh23,10.52,203.08,0.0,HIGH,POOR,80.82,driver_behavior_analysis,1,182,69,EDGE,2026-06-23 00:01:30
61,veh24,11.52,178.88,0.0,HIGH,MODERATE,38.47,vehicle_diagnostics,4,183,82,EDGE,2026-06-23 00:01:30
61,veh25,10.51,145.1,0.0,HIGH,MODERATE,58.25,driver_behavior_analysis,5,178,51,EDGE,2026-06-23 00:01:30
61,veh26,10.7,125.31,0.0,HIGH,POOR,45.99,route_planning,5,78,76,EDGE,2026-06-23 00:01:30
61,veh27,11.11,105.37,0.0,HIGH,POOR,89.05,vehicle_diagnostics,5,195,94,EDGE,2026-06-23 00:01:30
61,veh28,10.7,84.74,0.0,HIGH,POOR,78.05,driver_behavior_analysis,2,177,103,EDGE,2026-06-23 00:01:30
61,veh29,11.23,64.24,0.0,HIGH,MODERATE,51.77,traffic_sign_recognition,6,53,30,EDGE,2026-06-23 00:01:30
61,veh30,11.35,41.73,0.0,HIGH,MODERATE,35.42,driver_behavior_analysis,2,187,106,EDGE,2026-06-23 00:01:30
62,veh10,11.5,487.23,0.0,HIGH,MODERATE,38.65,vehicle_diagnostics,2,187,75,EDGE,2026-06-23 00:01:30
62,veh11,11.13,466.1,0.0,HIGH,POOR,42.35,driver_behavior_analysis,2,120,67,EDGE,2026-06-23 00:01:30
62,veh12,11.58,445.49,0.0,HIGH,POOR,42.1,route_planning,7,114,51,EDGE,2026-06-23 00:01:30
62,veh13,11.49,424.93,0.0,HIGH,POOR,88.35,route_planning,6,70,88,EDGE,2026-06-23 00:01:30
62,veh14,10.44,403.65,0.0,HIGH,POOR,57.32,traffic_sign_recognition,7,64,24,EDGE,2026-06-23 00:01:30
62,veh15,11.64,383.93,0.0,HIGH,POOR,41.34,lane_detection,10,28,19,VEHICLE,2026-06-23 00:01:30
62,veh16,11.48,363.2,0.0,HIGH,MODERATE,44.1,traffic_sign_recognition,7,58,33,EDGE,2026-06-23 00:01:30
62,veh17,11.83,340.31,0.0,HIGH,POOR,92.15,vehicle_diagnostics,4,172,50,EDGE,2026-06-23 00:01:30
62,veh18,11.55,318.99,0.0,HIGH,MODERATE,76.79,traffic_sign_recognition,6,55,50,EDGE,2026-06-23 00:01:30
62,veh19,10.6,297.16,0.0,HIGH,MODERATE,84.38,driver_behavior_analysis,3,154,100,EDGE,2026-06-23 00:01:30
62,veh20,11.87,275.77,0.0,HIGH,MODERATE,39.32,driver_behavior_analysis,2,104,104,EDGE,2026-06-23 00:01:30
62,veh21,10.65,255.03,0.0,HIGH,POOR,79.48,driver_behavior_analysis,5,134,56,EDGE,2026-06-23 00:01:30
62,veh22,11.59,235.57,0.0,HIGH,POOR,48.54,lane_detection,8,15,23,VEHICLE,2026-06-23 00:01:30
62,veh23,11.33,214.41,0.0,HIGH,MODERATE,46.09,traffic_sign_recognition,7,58,37,EDGE,2026-06-23 00:01:30
62,veh24,11.12,190.0,0.0,HIGH,MODERATE,55.2,route_planning,7,105,45,EDGE,2026-06-23 00:01:30
62,veh25,11.3,156.4,0.0,HIGH,POOR,41.81,route_planning,6,87,74,EDGE,2026-06-23 00:01:30
62,veh26,10.53,135.84,0.0,HIGH,MODERATE,51.15,route_planning,7,103,77,EDGE,2026-06-23 00:01:30
62,veh27,10.34,115.7,0.0,HIGH,MODERATE,71.21,obstacle_detection,9,22,22,VEHICLE,2026-06-23 00:01:30
62,veh28,11.04,95.79,0.0,HIGH,POOR,61.51,obstacle_detection,9,21,10,VEHICLE,2026-06-23 00:01:30
62,veh29,11.27,75.51,0.0,HIGH,POOR,87.11,route_planning,7,76,63,EDGE,2026-06-23 00:01:30
62,veh30,11.65,53.38,0.0,HIGH,POOR,58.29,lane_detection,10,27,35,VEHICLE,2026-06-23 00:01:30
63,veh10,11.86,499.08,0.0,HIGH,MODERATE,88.67,driver_behavior_analysis,2,168,120,EDGE,2026-06-23 00:01:30
63,veh11,10.94,477.04,0.0,HIGH,MODERATE,44.92,vehicle_diagnostics,1,121,71,EDGE,2026-06-23 00:01:30
63,veh12,11.38,456.87,0.0,HIGH,POOR,65.68,obstacle_detection,10,17,14,VEHICLE,2026-06-23 00:01:30
63,veh13,10.88,435.82,0.0,HIGH,POOR,55.76,vehicle_diagnostics,5,121,98,EDGE,2026-06-23 00:01:30
63,veh14,12.17,415.82,0.0,HIGH,POOR,83.01,traffic_sign_recognition,8,54,50,EDGE,2026-06-23 00:01:30
63,veh15,10.54,394.47,0.0,HIGH,MODERATE,61.35,route_planning,7,84,47,EDGE,2026-06-23 00:01:30
63,veh16,11.19,374.38,0.0,HIGH,POOR,67.06,route_planning,5,89,65,EDGE,2026-06-23 00:01:30
63,veh17,11.41,351.72,0.0,HIGH,MODERATE,89.39,obstacle_detection,10,16,17,VEHICLE,2026-06-23 00:01:30
63,veh18,11.74,330.73,0.0,HIGH,POOR,80.16,traffic_sign_recognition,7,32,35,EDGE,2026-06-23 00:01:30
63,veh19,12.31,309.47,0.0,HIGH,POOR,64.58,traffic_sign_recognition,6,30,39,EDGE,2026-06-23 00:01:30
63,veh20,11.07,286.83,0.0,HIGH,POOR,70.01,vehicle_diagnostics,1,182,104,EDGE,2026-06-23 00:01:30
63,veh21,11.38,266.4,0.0,HIGH,MODERATE,41.15,traffic_sign_recognition,7,47,46,EDGE,2026-06-23 00:01:30
63,veh22,10.54,246.11,0.0,HIGH,POOR,59.99,route_planning,7,72,80,EDGE,2026-06-23 00:01:30
63,veh23,11.52,225.93,0.0,HIGH,MODERATE,70.5,obstacle_detection,9,30,17,VEHICLE,2026-06-23 00:01:30
63,veh24,12.2,202.2,0.0,HIGH,POOR,76.49,vehicle_diagnostics,3,154,85,EDGE,2026-06-23 00:01:30
63,veh25,10.93,167.33,0.0,HIGH,MODERATE,76.04,lane_detection,10,25,26,VEHICLE,2026-06-23 00:01:30
63,veh26,10.84,146.68,0.0,HIGH,POOR,45.12,vehicle_diagnostics,4,127,77,EDGE,2026-06-23 00:01:30
63,veh27,10.27,125.97,0.0,HIGH,POOR,62.73,route_planning,7,85,79,EDGE,2026-06-23 00:01:30
63,veh28,10.33,106.12,0.0,HIGH,POOR,86.73,lane_detection,9,26,24,VEHICLE,2026-06-23 00:01:30
63,veh29,10.77,86.28,0.0,HIGH,MODERATE,86.81,traffic_sign_recognition,8,33,48,EDGE,2026-06-23 00:01:30
63,veh30,11.49,64.87,0.0,HIGH,MODERATE,35.31,traffic_sign_recognition,7,42,37,EDGE,2026-06-23 00:01:30
64,veh11,12.26,489.3,0.0,HIGH,MODERATE,64.56,vehicle_diagnostics,4,154,89,EDGE,2026-06-23 00:01:30
64,veh12,10.87,467.74,0.0,HIGH,POOR,38.79,traffic_sign_recognition,7,43,26,EDGE,2026-06-23 00:01:30
64,veh13,11.94,447.76,0.0,HIGH,POOR,85.11,lane_detection,9,19,18,VEHICLE,2026-06-23 00:01:30
64,veh14,10.28,426.1,0.0,HIGH,POOR,79.06,traffic_sign_recognition,8,45,24,EDGE,2026-06-23 00:01:30
64,veh15,12.58,407.05,0.0,HIGH,MODERATE,91.0,driver_behavior_analysis,3,142,112,EDGE,2026-06-23 00:01:30
64,veh16,10.73,385.11,0.0,HIGH,MODERATE,66.58,vehicle_diagnostics,2,151,71,EDGE,2026-06-23 00:01:30
64,veh17,11.93,363.65,0.0,HIGH,POOR,62.42,vehicle_diagnostics,4,188,118,EDGE,2026-06-23 00:01:30
64,veh18,11.54,342.27,0.0,HIGH,MODERATE,76.43,traffic_sign_recognition,8,59,27,EDGE,2026-06-23 00:01:30
64,veh19,12.25,321.72,0.0,HIGH,POOR,72.22,driver_behavior_analysis,2,102,59,EDGE,2026-06-23 00:01:30
64,veh20,13.19,300.02,0.0,HIGH,POOR,68.76,obstacle_detection,10,30,30,VEHICLE,2026-06-23 00:01:30
64,veh21,10.95,277.36,0.0,HIGH,POOR,42.15,lane_detection,9,12,12,VEHICLE,2026-06-23 00:01:30
64,veh22,11.17,257.27,0.0,HIGH,POOR,91.72,route_planning,4,88,87,EDGE,2026-06-23 00:01:30
64,veh23,10.52,236.45,0.0,HIGH,MODERATE,72.99,route_planning,5,82,52,EDGE,2026-06-23 00:01:30
64,veh24,11.08,213.27,0.0,HIGH,POOR,45.25,driver_behavior_analysis,5,180,74,EDGE,2026-06-23 00:01:30
64,veh25,11.0,178.34,0.0,HIGH,MODERATE,69.9,driver_behavior_analysis,2,139,62,EDGE,2026-06-23 00:01:30
64,veh26,11.23,157.91,0.0,HIGH,POOR,53.53,driver_behavior_analysis,4,145,114,EDGE,2026-06-23 00:01:30
64,veh27,11.09,137.06,0.0,HIGH,POOR,68.96,route_planning,6,115,76,EDGE,2026-06-23 00:01:30
64,veh28,9.91,116.03,0.0,HIGH,MODERATE,37.44,obstacle_detection,9,24,27,VEHICLE,2026-06-23 00:01:30
64,veh29,10.44,96.71,0.0,HIGH,MODERATE,42.76,obstacle_detection,10,17,26,VEHICLE,2026-06-23 00:01:30
64,veh30,11.45,76.31,0.0,HIGH,POOR,50.56,route_planning,5,115,77,EDGE,2026-06-23 00:01:30
65,veh12,12.0,479.74,0.0,HIGH,POOR,44.24,obstacle_detection,9,28,13,VEHICLE,2026-06-23 00:01:30
65,veh13,11.34,459.1,0.0,HIGH,POOR,44.48,lane_detection,9,10,14,VEHICLE,2026-06-23 00:01:30
65,veh14,11.52,437.62,0.0,HIGH,MODERATE,78.67,driver_behavior_analysis,2,128,60,EDGE,2026-06-23 00:01:30
65,veh15,9.52,416.57,0.0,HIGH,MODERATE,54.39,lane_detection,10,30,12,VEHICLE,2026-06-23 00:01:30
65,veh16,11.62,396.73,0.0,HIGH,POOR,37.44,route_planning,5,88,57,EDGE,2026-06-23 00:01:30
65,veh17,11.79,375.44,0.0,HIGH,MODERATE,86.09,driver_behavior_analysis,2,113,113,EDGE,2026-06-23 00:01:30
65,veh18,12.29,354.56,0.0,HIGH,POOR,90.47,route_planning,5,109,79,EDGE,2026-06-23 00:01:30
65,veh19,11.95,333.67,0.0,HIGH,POOR,60.11,driver_behavior_analysis,2,200,76,EDGE,2026-06-23 00:01:30
65,veh20,12.79,312.81,0.0,HIGH,MODERATE,54.74,obstacle_detection,10,25,22,VEHICLE,2026-06-23 00:01:30
65,veh21,12.52,289.88,0.0,HIGH,MODERATE,85.49,traffic_sign_recognition,6,62,47,EDGE,2026-06-23 00:01:30
65,veh22,11.34,268.61,0.0,HIGH,POOR,36.54,vehicle_diagnostics,4,176,88,EDGE,2026-06-23 00:01:30
65,veh23,11.7,248.15,0.0,HIGH,POOR,82.84,route_planning,7,111,72,EDGE,2026-06-23 00:01:30
65,veh24,11.82,225.09,0.0,HIGH,POOR,50.81,driver_behavior_analysis,4,169,114,EDGE,2026-06-23 00:01:30
65,veh25,10.74,189.07,0.0,HIGH,POOR,44.52,traffic_sign_recognition,8,35,44,EDGE,2026-06-23 00:01:30
65,veh26,11.62,169.53,0.0,HIGH,MODERATE,87.25,traffic_sign_recognition,6,62,23,EDGE,2026-06-23 00:01:30
65,veh27,11.01,148.07,0.0,HIGH,POOR,58.3,vehicle_diagnostics,4,140,95,EDGE,2026-06-23 00:01:30
65,veh28,10.81,126.84,0.0,HIGH,POOR,85.08,vehicle_diagnostics,3,133,59,EDGE,2026-06-23 00:01:30
65,veh29,9.35,106.06,0.0,HIGH,POOR,89.68,driver_behavior_analysis,3,124,98,EDGE,2026-06-23 00:01:30
65,veh30,10.74,87.06,0.0,HIGH,POOR,71.97,traffic_sign_recognition,6,67,27,EDGE,2026-06-23 00:01:30
66,veh12,13.13,492.87,0.0,HIGH,MODERATE,56.41,obstacle_detection,10,24,28,VEHICLE,2026-06-23 00:01:30
66,veh13,11.68,470.78,0.0,HIGH,POOR,56.27,obstacle_detection,9,30,21,VEHICLE,2026-06-23 00:01:30
66,veh14,11.84,449.46,0.0,HIGH,POOR,61.5,obstacle_detection,8,28,16,VEHICLE,2026-06-23 00:01:30
66,veh15,11.62,428.19,0.0,HIGH,MODERATE,84.59,lane_detection,8,20,24,VEHICLE,2026-06-23 00:01:30
66,veh16,9.29,406.02,0.0,HIGH,POOR,54.25,driver_behavior_analysis,3,150,97,EDGE,2026-06-23 00:01:30
66,veh17,11.16,386.61,0.0,HIGH,POOR,39.27,traffic_sign_recognition,6,60,26,EDGE,2026-06-23 00:01:30
66,veh18,12.13,366.7,0.0,HIGH,POOR,87.23,traffic_sign_recognition,8,37,25,EDGE,2026-06-23 00:01:30
66,veh19,12.13,345.8,0.0,HIGH,POOR,74.18,driver_behavior_analysis,5,163,84,EDGE,2026-06-23 00:01:30
66,veh20,11.37,324.19,0.0,HIGH,POOR,62.97,obstacle_detection,10,21,25,VEHICLE,2026-06-23 00:01:30
66,veh21,13.32,303.2,0.0,HIGH,MODERATE,78.35,driver_behavior_analysis,5,134,99,EDGE,2026-06-23 00:01:30
66,veh22,11.85,280.46,0.0,HIGH,POOR,74.21,driver_behavior_analysis,2,169,88,EDGE,2026-06-23 00:01:30
66,veh23,10.77,258.92,0.0,HIGH,MODERATE,51.52,driver_behavior_analysis,4,113,87,EDGE,2026-06-23 00:01:30
66,veh24,11.47,236.56,0.0,HIGH,POOR,35.73,driver_behavior_analysis,2,103,78,EDGE,2026-06-23 00:01:30
66,veh25,11.21,200.28,0.0,HIGH,MODERATE,73.23,traffic_sign_recognition,8,65,30,EDGE,2026-06-23 00:01:30
66,veh26,10.58,180.11,0.0,HIGH,POOR,51.99,driver_behavior_analysis,2,112,55,EDGE,2026-06-23 00:01:30
66,veh27,11.45,159.52,0.0,HIGH,MODERATE,64.7,lane_detection,10,27,29,VEHICLE,2026-06-23 00:01:30
66,veh28,11.89,138.73,0.0,HIGH,MODERATE,94.34,obstacle_detection,10,20,11,VEHICLE,2026-06-23 00:01:30
66,veh29,10.36,116.42,0.0,HIGH,POOR,42.02,driver_behavior_analysis,4,132,52,EDGE,2026-06-23 00:01:30
66,veh30,9.9,96.95,0.0,HIGH,POOR,51.76,lane_detection,10,16,35,VEHICLE,2026-06-23 00:01:30
67,veh13,12.84,483.61,0.0,HIGH,POOR,94.63,route_planning,7,116,56,EDGE,2026-06-23 00:01:30
67,veh14,11.92,461.39,0.0,HIGH,MODERATE,70.46,driver_behavior_analysis,1,154,61,EDGE,2026-06-23 00:01:30
67,veh15,12.24,440.43,0.0,HIGH,POOR,71.8,lane_detection,10,17,11,VEHICLE,2026-06-23 00:01:30
67,veh16,11.23,417.25,0.0,HIGH,MODERATE,75.82,route_planning,4,101,67,EDGE,2026-06-23 00:01:30
67,veh17,9.53,396.14,0.0,HIGH,MODERATE,37.61,vehicle_diagnostics,5,126,68,EDGE,2026-06-23 00:01:30
67,veh18,11.03,377.72,0.0,HIGH,MODERATE,56.8,vehicle_diagnostics,1,153,70,EDGE,2026-06-23 00:01:30
67,veh19,11.71,357.51,0.0,HIGH,POOR,87.25,lane_detection,9,24,29,VEHICLE,2026-06-23 00:01:30
67,veh20,11.77,335.96,0.0,HIGH,MODERATE,41.98,vehicle_diagnostics,1,164,73,EDGE,2026-06-23 00:01:30
67,veh21,12.02,315.22,0.0,HIGH,POOR,62.85,lane_detection,9,14,21,VEHICLE,2026-06-23 00:01:30
67,veh22,13.22,293.69,0.0,HIGH,MODERATE,44.91,vehicle_diagnostics,1,108,68,EDGE,2026-06-23 00:01:30
67,veh23,11.43,270.35,0.0,HIGH,MODERATE,54.8,lane_detection,8,13,18,VEHICLE,2026-06-23 00:01:30
67,veh24,11.98,248.54,0.0,HIGH,POOR,49.0,driver_behavior_analysis,3,118,118,EDGE,2026-06-23 00:01:30
67,veh25,11.35,211.63,0.0,HIGH,MODERATE,43.16,route_planning,5,104,72,EDGE,2026-06-23 00:01:30
67,veh26,10.52,190.63,0.0,HIGH,POOR,84.48,route_planning,5,111,51,EDGE,2026-06-23 00:01:30
67,veh27,11.34,170.85,0.0,HIGH,MODERATE,66.02,obstacle_detection,8,26,13,VEHICLE,2026-06-23 00:01:30
67,veh28,11.15,149.87,0.0,HIGH,POOR,51.96,vehicle_diagnostics,5,163,87,EDGE,2026-06-23 00:01:30
67,veh29,11.98,128.4,0.0,HIGH,MODERATE,87.44,route_planning,5,100,45,EDGE,2026-06-23 00:01:30
67,veh30,9.81,106.76,0.0,HIGH,MODERATE,55.22,traffic_sign_recognition,6,66,42,EDGE,2026-06-23 00:01:30
68,veh13,13.76,497.38,0.0,HIGH,MODERATE,59.31,obstacle_detection,8,29,18,VEHICLE,2026-06-23 00:01:30
68,veh14,13.41,474.8,0.0,HIGH,MODERATE,43.75,traffic_sign_recognition,7,33,32,EDGE,2026-06-23 00:01:30
68,veh15,12.3,452.72,0.0,HIGH,MODERATE,49.31,route_planning,6,76,75,EDGE,2026-06-23 00:01:30
68,veh16,11.67,428.92,0.0,HIGH,POOR,57.7,route_planning,5,71,48,EDGE,2026-06-23 00:01:30
68,veh17,12.0,408.14,0.0,HIGH,MODERATE,78.59,obstacle_detection,9,19,20,VEHICLE,2026-06-23 00:01:30
68,veh18,9.98,387.7,0.0,HIGH,POOR,36.51,route_planning,5,80,60,EDGE,2026-06-23 00:01:30
68,veh19,10.81,368.32,0.0,HIGH,MODERATE,51.54,traffic_sign_recognition,8,38,29,EDGE,2026-06-23 00:01:30
68,veh20,11.27,347.23,0.0,HIGH,MODERATE,78.16,vehicle_diagnostics,5,183,64,EDGE,2026-06-23 00:01:30
68,veh21,12.19,327.41,0.0,HIGH,MODERATE,44.25,route_planning,6,107,58,EDGE,2026-06-23 00:01:30
68,veh22,11.72,305.41,0.0,HIGH,POOR,86.33,obstacle_detection,9,10,17,VEHICLE,2026-06-23 00:01:30
68,veh23,12.74,283.08,0.0,HIGH,MODERATE,72.69,vehicle_diagnostics,5,168,66,EDGE,2026-06-23 00:01:30
68,veh24,11.38,259.92,0.0,HIGH,MODERATE,37.08,obstacle_detection,9,25,11,VEHICLE,2026-06-23 00:01:30
68,veh25,11.36,223.0,0.0,HIGH,MODERATE,94.99,driver_behavior_analysis,5,174,103,EDGE,2026-06-23 00:01:30
68,veh26,11.85,202.48,0.0,HIGH,MODERATE,62.9,driver_behavior_analysis,4,166,97,EDGE,2026-06-23 00:01:30
68,veh27,9.83,180.68,0.0,HIGH,MODERATE,66.17,lane_detection,10,20,10,VEHICLE,2026-06-23 00:01:30
68,veh28,11.02,160.89,0.0,HIGH,POOR,44.69,vehicle_diagnostics,2,130,116,EDGE,2026-06-23 00:01:30
68,veh29,11.24,139.64,0.0,HIGH,POOR,66.71,vehicle_diagnostics,1,192,100,EDGE,2026-06-23 00:01:30
68,veh30,11.97,118.73,0.0,HIGH,MODERATE,85.69,driver_behavior_analysis,2,107,99,EDGE,2026-06-23 00:01:30
69,veh14,13.38,488.17,0.0,HIGH,POOR,91.12,lane_detection,9,11,24,VEHICLE,2026-06-23 00:01:30
69,veh15,13.57,466.29,0.0,HIGH,POOR,51.84,lane_detection,10,22,34,VEHICLE,2026-06-23 00:01:30
69,veh16,12.35,441.27,0.0,HIGH,MODERATE,78.97,lane_detection,9,13,34,VEHICLE,2026-06-23 00:01:30
69,veh17,11.33,419.46,0.0,HIGH,POOR,89.62,obstacle_detection,10,29,30,VEHICLE,2026-06-23 00:01:30
69,veh18,12.08,399.79,0.0,HIGH,POOR,63.05,route_planning,5,94,64,EDGE,2026-06-23 00:01:30
69,veh19,9.63,377.96,0.0,HIGH,MODERATE,52.8,vehicle_diagnostics,2,155,105,EDGE,2026-06-23 00:01:30
69,veh20,11.5,358.74,0.0,HIGH,MODERATE,64.82,traffic_sign_recognition,7,56,49,EDGE,2026-06-23 00:01:30
69,veh21,10.37,337.78,0.0,HIGH,POOR,83.11,vehicle_diagnostics,4,132,64,EDGE,2026-06-23 00:01:30
69,veh22,12.53,317.94,0.0,HIGH,MODERATE,76.91,route_planning,5,89,78,EDGE,2026-06-23 00:01:30
69,veh23,12.19,295.27,0.0,HIGH,POOR,63.56,traffic_sign_recognition,8,32,50,EDGE,2026-06-23 00:01:30
69,veh24,11.39,271.31,0.0,HIGH,POOR,47.08,vehicle_diagnostics,3,153,102,EDGE,2026-06-23 00:01:30
69,veh25,11.11,234.11,0.0,HIGH,MODERATE,37.21,vehicle_diagnostics,2,147,119,EDGE,2026-06-23 00:01:30
69,veh26,10.71,213.19,0.0,HIGH,POOR,94.92,vehicle_diagnostics,1,151,99,EDGE,2026-06-23 00:01:30
69,veh27,11.75,192.43,0.0,HIGH,MODERATE,60.83,lane_detection,9,18,27,VEHICLE,2026-06-23 00:01:30
69,veh28,10.32,171.21,0.0,HIGH,POOR,53.63,obstacle_detection,8,13,28,VEHICLE,2026-06-23 00:01:30
69,veh29,10.93,150.57,0.0,HIGH,MODERATE,45.64,driver_behavior_analysis,3,113,85,EDGE,2026-06-23 00:01:30
69,veh30,11.67,130.4,0.0,HIGH,POOR,67.27,driver_behavior_analysis,5,188,57,EDGE,2026-06-23 00:01:30
70,veh15,13.38,479.68,0.0,HIGH,POOR,86.45,driver_behavior_analysis,3,180,66,EDGE,2026-06-23 00:01:30
70,veh16,12.24,453.52,0.0,HIGH,MODERATE,60.93,driver_behavior_analysis,5,166,61,EDGE,2026-06-23 00:01:30
70,veh17,11.95,431.41,0.0,HIGH,POOR,53.09,lane_detection,9,16,12,VEHICLE,2026-06-23 00:01:30
70,veh18,11.41,411.19,0.0,HIGH,POOR,76.39,vehicle_diagnostics,5,126,92,EDGE,2026-06-23 00:01:30
70,veh19,11.88,389.83,0.0,HIGH,POOR,68.66,obstacle_detection,8,30,17,VEHICLE,2026-06-23 00:01:30
70,veh20,9.54,368.27,0.0,HIGH,MODERATE,89.21,driver_behavior_analysis,1,164,77,EDGE,2026-06-23 00:01:30
70,veh21,11.15,348.92,0.0,HIGH,POOR,56.75,traffic_sign_recognition,7,37,41,EDGE,2026-06-23 00:01:30
70,veh22,10.26,328.2,0.0,HIGH,MODERATE,85.27,route_planning,5,100,83,EDGE,2026-06-23 00:01:30
70,veh23,12.2,307.47,0.0,HIGH,MODERATE,70.59,traffic_sign_recognition,7,64,28,EDGE,2026-06-23 00:01:30
70,veh24,11.11,282.42,0.0,HIGH,MODERATE,82.32,route_planning,4,120,55,EDGE,2026-06-23 00:01:30
70,veh25,10.38,244.48,0.0,HIGH,POOR,83.19,obstacle_detection,10,28,33,VEHICLE,2026-06-23 00:01:30
70,veh26,11.74,224.93,0.0,HIGH,POOR,44.94,lane_detection,9,19,21,VEHICLE,2026-06-23 00:01:30
70,veh27,10.83,203.26,0.0,HIGH,MODERATE,87.41,route_planning,7,78,66,EDGE,2026-06-23 00:01:30
70,veh28,11.91,183.11,0.0,HIGH,POOR,52.13,traffic_sign_recognition,8,65,25,EDGE,2026-06-23 00:01:30
70,veh29,10.48,161.05,0.0,HIGH,MODERATE,72.56,lane_detection,10,20,35,VEHICLE,2026-06-23 00:01:30
70,veh30,11.19,141.59,0.0,HIGH,POOR,64.23,lane_detection,8,19,29,VEHICLE,2026-06-23 00:01:30
71,veh15,13.15,492.82,0.0,HIGH,POOR,75.38,traffic_sign_recognition,6,44,27,EDGE,2026-06-23 00:01:30
71,veh16,12.72,466.24,0.0,HIGH,POOR,57.44,traffic_sign_recognition,7,41,27,EDGE,2026-06-23 00:01:30
71,veh17,11.78,443.19,0.0,HIGH,POOR,71.33,route_planning,4,100,88,EDGE,2026-06-23 00:01:30
71,veh18,11.82,423.01,0.0,HIGH,MODERATE,80.51,vehicle_diagnostics,3,124,115,EDGE,2026-06-23 00:01:30
71,veh19,11.32,401.15,0.0,HIGH,MODERATE,84.3,lane_detection,10,22,12,VEHICLE,2026-06-23 00:01:30
71,veh20,11.51,379.79,0.0,HIGH,MODERATE,43.59,obstacle_detection,10,26,18,VEHICLE,2026-06-23 00:01:30
71,veh21,9.01,357.94,0.0,HIGH,POOR,61.46,route_planning,7,94,55,EDGE,2026-06-23 00:01:30
71,veh22,11.76,339.96,0.0,HIGH,MODERATE,61.11,obstacle_detection,10,28,33,VEHICLE,2026-06-23 00:01:30
71,veh23,10.98,318.45,0.0,HIGH,POOR,59.19,lane_detection,9,12,21,VEHICLE,2026-06-23 00:01:30
71,veh24,12.04,294.46,0.0,HIGH,POOR,53.34,driver_behavior_analysis,3,114,73,EDGE,2026-06-23 00:01:30
71,veh25,10.32,254.8,0.0,HIGH,MODERATE,84.6,route_planning,6,95,81,EDGE,2026-06-23 00:01:30
71,veh26,10.04,234.97,0.0,HIGH,MODERATE,78.83,traffic_sign_recognition,8,33,44,EDGE,2026-06-23 00:01:30
71,veh27,11.66,214.92,0.0,HIGH,MODERATE,41.54,lane_detection,9,27,28,VEHICLE,2026-06-23 00:01:30
71,veh28,11.04,194.15,0.0,HIGH,POOR,61.34,route_planning,7,105,83,EDGE,2026-06-23 00:01:30
