step,vehicle_id,speed,battery,traffic_density,network_quality,task_type,decision
12,veh_19,9.14,72.0,MEDIUM,POOR,vehicle_diagnostics,VEHICLE
12,veh_20,10.4,81.63,MEDIUM,MODERATE,lane_detection,VEHICLE
12,veh_21,12.07,99.55,LOW,POOR,vehicle_diagnostics,VEHICLE
12,veh_22,11.53,12.9,MEDIUM,MODERATE,vehicle_diagnostics,CLOUD
12,veh_23,2.79,71.22,HIGH,POOR,route_planning,EDGE
12,veh_24,7.56,14.69,MEDIUM,MODERATE,traffic_sign_recognition,CLOUD
12,veh_25,16.48,60.72,LOW,MODERATE,route_planning,CLOUD
12,veh_26,10.41,74.53,MEDIUM,MODERATE,vehicle_diagnostics,EDGE
12,veh_27,2.45,46.99,HIGH,GOOD,traffic_sign_recognition,EDGE
12,veh_28,12.97,71.99,LOW,GOOD,obstacle_detection,VEHICLE
12,veh_29,13.72,41.37,LOW,MODERATE,traffic_sign_recognition,EDGE
12,veh_30,17.39,29.19,LOW,MODERATE,obstacle_detection,VEHICLE
13,veh_1,6.09,78.62,MEDIUM,POOR,lane_detection,VEHICLE
13,veh_2,9.26,10.5,MEDIUM,POOR,driver_behavior_analysis,CLOUD
13,veh_3,9.29,83.52,MEDIUM,MODERATE,lane_detection,VEHICLE
13,veh_4,11.22,93.39,MEDIUM,POOR,route_planning,VEHICLE
13,veh_5,8.35,59.32,MEDIUM,GOOD,traffic_sign_recognition,CLOUD
13,veh_6,6.55,46.62,MEDIUM,MODERATE,traffic_sign_recognition,EDGE
13,veh_7,10.01,27.8,MEDIUM,GOOD,obstacle_detection,VEHICLE
13,veh_8,3.29,42.05,HIGH,GOOD,traffic_sign_recognition,EDGE
13,veh_9,13.3,54.35,LOW,POOR,traffic_sign_recognition,VEHICLE
13,veh_10,8.32,65.47,MEDIUM,GOOD,traffic_sign_recognition,CLOUD
13,veh_11,16.89,45.77,LOW,GOOD,traffic_sign_recognition,CLOUD
13,veh_12,3.93,44.93,HIGH,MODERATE,route_planning,EDGE
13,veh_13,14.21,23.74,LOW,MODERATE,traffic_sign_recognition,CLOUD
13,veh_14,10.51,31.42,MEDIUM,POOR,traffic_sign_recognition,VEHICLE
13,veh_15,14.03,25.3,LOW,MODERATE,route_planning,CLOUD
13,veh_16,14.59,62.26,LOW,POOR,vehicle_diagnostics,VEHICLE
13,veh_17,2.97,79.5,HIGH,MODERATE,lane_detection,EDGE
13,veh_18,13.45,19.9,LOW,POOR,obstacle_detection,CLOUD
13,veh_19,10.76,20.37,MEDIUM,MODERATE,vehicle_diagnostics,CLOUD
13,veh_20,10.9,27.25,MEDIUM,GOOD,lane_detection,VEHICLE
13,veh_21,17.55,69.97,LOW,MODERATE,driver_behavior_analysis,CLOUD
13,veh_22,10.42,25.9,MEDIUM,GOOD,obstacle_detection,VEHICLE
13,veh_23,12.78,23.53,LOW,GOOD,lane_detection,VEHICLE
13,veh_24,3.95,15.92,HIGH,GOOD,traffic_sign_recognition,CLOUD
13,veh_25,16.15,26.6,LOW,POOR,route_planning,VEHICLE
13,veh_26,15.25,43.89,LOW,GOOD,lane_detection,VEHICLE
13,veh_27,2.15,51.73,HIGH,MODERATE,obstacle_detection,EDGE
13,veh_28,16.17,93.5,LOW,GOOD,vehicle_diagnostics,CLOUD
13,veh_29,2.7,15.85,HIGH,POOR,lane_detection,CLOUD
13,veh_30,3.78,84.66,HIGH,MODERATE,lane_detection,EDGE
14,veh_1,6.31,63.01,MEDIUM,GOOD,driver_behavior_analysis,CLOUD
14,veh_2,2.81,34.96,HIGH,MODERATE,obstacle_detection,EDGE
14,veh_3,2.11,43.59,HIGH,MODERATE,lane_detection,EDGE
14,veh_4,11.66,37.21,MEDIUM,MODERATE,traffic_sign_recognition,CLOUD
14,veh_5,17.98,88.86,LOW,MODERATE,obstacle_detection,VEHICLE
14,veh_6,16.15,37.22,LOW,POOR,lane_detection,VEHICLE
14,veh_7,15.41,52.95,LOW,POOR,traffic_sign_recognition,VEHICLE
14,veh_8,6.21,55.46,MEDIUM,MODERATE,driver_behavior_analysis,EDGE
14,veh_9,15.18,52.22,LOW,GOOD,route_planning,CLOUD
14,veh_10,4.68,40.03,HIGH,POOR,driver_behavior_analysis,EDGE
14,veh_11,15.28,53.46,LOW,GOOD,traffic_sign_recognition,EDGE
14,veh_12,16.49,49.05,LOW,GOOD,vehicle_diagnostics,CLOUD
14,veh_13,4.45,49.07,HIGH,GOOD,route_planning,EDGE
14,veh_14,11.08,96.25,MEDIUM,MODERATE,traffic_sign_recognition,EDGE
14,veh_15,16.25,78.94,LOW,MODERATE,traffic_sign_recognition,CLOUD
14,veh_16,5.27,72.99,HIGH,POOR,traffic_sign_recognition,EDGE
14,veh_17,9.51,79.2,MEDIUM,MODERATE,obstacle_detection,VEHICLE
14,veh_18,11.26,35.7,MEDIUM,GOOD,vehicle_diagnostics,CLOUD
14,veh_19,17.29,20.59,LOW,POOR,route_planning,VEHICLE
14,veh_20,14.28,50.55,LOW,MODERATE,lane_detection,VEHICLE
14,veh_21,12.21,92.43,LOW,POOR,lane_detection,VEHICLE
14,veh_22,2.02,56.98,HIGH,POOR,obstacle_detection,EDGE
14,veh_23,7.07,91.83,MEDIUM,POOR,traffic_sign_recognition,VEHICLE
14,veh_24,17.78,58.28,LOW,POOR,vehicle_diagnostics,VEHICLE
14,veh_25,13.37,87.24,LOW,MODERATE,vehicle_diagnostics,CLOUD
14,veh_26,13.64,71.22,LOW,GOOD,traffic_sign_recognition,CLOUD
14,veh_27,12.25,64.27,LOW,GOOD,traffic_sign_recognition,CLOUD
14,veh_28,8.98,84.92,MEDIUM,GOOD,vehicle_diagnostics,CLOUD
14,veh_29,12.27,11.56,LOW,POOR,obstacle_detection,CLOUD
14,veh_30,11.23,84.88,MEDIUM,POOR,route_planning,VEHICLE
15,veh_1,16.85,58.59,LOW,POOR,driver_behavior_analysis,VEHICLE
15,veh_2,14.88,46.16,LOW,MODERATE,obstacle_detection,VEHICLE
15,veh_3,8.94,48.71,MEDIUM,GOOD,lane_detection,VEHICLE
15,veh_4,12.07,90.68,LOW,MODERATE,obstacle_detection,VEHICLE
15,veh_5,4.77,89.35,HIGH,MODERATE,route_planning,EDGE
15,veh_6,15.42,34.91,LOW,MODERATE,traffic_sign_recognition,EDGE
15,veh_7,5.96,32.76,HIGH,MODERATE,lane_detection,EDGE
15,veh_8,11.54,64.61,MEDIUM,GOOD,obstacle_detection,VEHICLE
15,veh_9,13.35,19.16,LOW,MODERATE,route_planning,CLOUD
15,veh_10,2.43,48.0,HIGH,MODERATE,vehicle_diagnostics,EDGE
15,veh_11,3.35,73.33,HIGH,MODERATE,vehicle_diagnostics,EDGE
15,veh_12,17.97,43.79,LOW,GOOD,obstacle_detection,VEHICLE
15,veh_13,5.05,67.68,HIGH,MODERATE,driver_behavior_analysis,EDGE
15,veh_14,15.38,42.9,LOW,GOOD,vehicle_diagnostics,EDGE
15,veh_15,14.26,45.44,LOW,MODERATE,vehicle_diagnostics,CLOUD
15,veh_16,15.5,61.9,LOW,POOR,route_planning,VEHICLE
15,veh_17,17.41,21.99,LOW,MODERATE,route_planning,CLOUD
15,veh_18,11.84,37.76,MEDIUM,MODERATE,traffic_sign_recognition,EDGE
15,veh_19,15.31,67.81,LOW,MODERATE,lane_detection,VEHICLE
15,veh_20,6.35,62.82,MEDIUM,MODERATE,driver_behavior_analysis,EDGE
15,veh_21,6.96,72.99,MEDIUM,MODERATE,lane_detection,VEHICLE
15,veh_22,15.17,12.23,LOW,GOOD,obstacle_detection,CLOUD
15,veh_23,10.9,45.54,MEDIUM,POOR,lane_detection,VEHICLE
15,veh_24,11.46,35.66,MEDIUM,POOR,traffic_sign_recognition,VEHICLE
15,veh_25,17.82,89.34,LOW,MODERATE,route_planning,CLOUD
15,veh_26,11.67,23.39,MEDIUM,GOOD,vehicle_diagnostics,EDGE
15,veh_27,5.82,26.69,HIGH,POOR,obstacle_detection,EDGE
15,veh_28,4.9,29.45,HIGH,POOR,traffic_sign_recognition,EDGE
15,veh_29,12.54,65.25,LOW,POOR,traffic_sign_recognition,VEHICLE
15,veh_30,17.21,85.84,LOW,MODERATE,obstacle_detection,VEHICLE
16,veh_1,8.86,67.42,MEDIUM,POOR,route_planning,VEHICLE
16,veh_2,6.16,36.37,MEDIUM,MODERATE,driver_behavior_analysis,CLOUD
16,veh_3,7.91,36.64,MEDIUM,MODERATE,traffic_sign_recognition,EDGE
16,veh_4,13.49,33.19,LOW,GOOD,traffic_sign_recognition,CLOUD
16,veh_5,2.62,13.63,HIGH,GOOD,obstacle_detection,CLOUD
16,veh_6,17.25,27.69,LOW,POOR,traffic_sign_recognition,VEHICLE
16,veh_7,5.63,23.96,HIGH,POOR,route_planning,EDGE
16,veh_8,3.7,62.44,HIGH,GOOD,vehicle_diagnostics,EDGE
16,veh_9,13.2,69.1,LOW,POOR,traffic_sign_recognition,VEHICLE
16,veh_10,14.34,89.47,LOW,MODERATE,driver_behavior_analysis,EDGE
16,veh_11,11.98,34.86,MEDIUM,GOOD,lane_detection,VEHICLE
16,veh_12,13.35,45.88,LOW,GOOD,obstacle_detection,VEHICLE
16,veh_13,3.26,81.64,HIGH,GOOD,traffic_sign_recognition,EDGE
16,veh_14,3.69,69.69,HIGH,MODERATE,obstacle_detection,EDGE
16,veh_15,5.96,10.19,HIGH,GOOD,obstacle_detection,CLOUD
16,veh_16,17.39,84.9,LOW,GOOD,obstacle_detection,VEHICLE
16,veh_17,2.43,87.28,HIGH,POOR,traffic_sign_recognition,EDGE
16,veh_18,10.48,31.32,MEDIUM,MODERATE,route_planning,CLOUD
16,veh_19,13.76,67.2,LOW,GOOD,obstacle_detection,VEHICLE
16,veh_20,5.94,22.19,HIGH,GOOD,vehicle_diagnostics,EDGE
16,veh_21,17.72,50.57,LOW,MODERATE,obstacle_detection,VEHICLE
16,veh_22,4.15,34.08,HIGH,MODERATE,lane_detection,EDGE
16,veh_23,7.26,54.0,MEDIUM,MODERATE,traffic_sign_recognition,CLOUD
16,veh_24,14.85,72.39,LOW,GOOD,lane_detection,VEHICLE
16,veh_25,9.4,92.99,MEDIUM,GOOD,traffic_sign_recognition,CLOUD
16,veh_26,15.34,33.15,LOW,GOOD,lane_detection,VEHICLE
16,veh_27,8.14,36.46,MEDIUM,POOR,driver_behavior_analysis,VEHICLE
16,veh_28,17.92,67.14,LOW,MODERATE,traffic_sign_recognition,CLOUD
16,veh_29,14.8,67.95,LOW,POOR,route_planning,VEHICLE
16,veh_30,11.0,83.98,MEDIUM,MODERATE,route_planning,EDGE
17,veh_1,15.26,69.62,LOW,GOOD,driver_behavior_analysis,EDGE
17,veh_2,10.19,71.97,MEDIUM,POOR,route_planning,VEHICLE
17,veh_3,11.61,13.48,MEDIUM,MODERATE,obstacle_detection,CLOUD
17,veh_4,12.35,72.61,LOW,MODERATE,lane_detection,VEHICLE
17,veh_5,13.06,47.42,LOW,GOOD,vehicle_diagnostics,CLOUD
17,veh_6,5.81,92.4,HIGH,GOOD,obstacle_detection,EDGE
17,veh_7,14.38,27.16,LOW,POOR,vehicle_diagnostics,VEHICLE
17,veh_8,16.13,26.33,LOW,GOOD,route_planning,CLOUD
17,veh_9,16.97,84.34,LOW,GOOD,route_planning,CLOUD
17,veh_10,4.59,55.02,HIGH,MODERATE,obstacle_detection,EDGE
17,veh_11,6.52,51.46,MEDIUM,GOOD,driver_behavior_analysis,CLOUD
17,veh_12,4.27,40.86,HIGH,POOR,vehicle_diagnostics,EDGE
17,veh_13,11.23,40.11,MEDIUM,POOR,lane_detection,VEHICLE
17,veh_14,17.0,34.68,LOW,POOR,vehicle_diagnostics,VEHICLE
17,veh_15,14.8,66.27,LOW,POOR,lane_detection,VEHICLE
17,veh_16,10.11,72.62,MEDIUM,GOOD,obstacle_detection,VEHICLE
17,veh_17,10.27,72.29,MEDIUM,GOOD,route_planning,EDGE
17,veh_18,12.78,15.35,LOW,MODERATE,traffic_sign_recognition,CLOUD
17,veh_19,2.75,12.13,HIGH,GOOD,route_planning,CLOUD
17,veh_20,6.24,74.78,MEDIUM,POOR,vehicle_diagnostics,VEHICLE
17,veh_21,17.17,25.02,LOW,GOOD,route_planning,EDGE
17,veh_22,2.62,31.36,HIGH,GOOD,vehicle_diagnostics,EDGE
17,veh_23,6.09,58.54,MEDIUM,MODERATE,lane_detection,VEHICLE
17,veh_24,4.1,79.16,HIGH,POOR,lane_detection,EDGE
17,veh_25,12.4,73.64,LOW,POOR,vehicle_diagnostics,VEHICLE
17,veh_26,3.56,48.05,HIGH,MODERATE,lane_detection,EDGE
17,veh_27,10.2,74.38,MEDIUM,MODERATE,obstacle_detection,VEHICLE
17,veh_28,9.82,47.24,MEDIUM,MODERATE,traffic_sign_recognition,CLOUD
17,veh_29,17.98,34.73,LOW,GOOD,obstacle_detection,VEHICLE
17,veh_30,8.11,68.43,MEDIUM,POOR,traffic_sign_recognition,VEHICLE
18,veh_1,13.15,99.64,LOW,MODERATE,obstacle_detection,VEHICLE
18,veh_2,14.44,73.45,LOW,MODERATE,route_planning,EDGE
18,veh_3,14.79,72.96,LOW,GOOD,driver_behavior_analysis,EDGE
18,veh_4,4.53,25.81,HIGH,MODERATE,obstacle_detection,EDGE
18,veh_5,8.05,61.61,MEDIUM,MODERATE,route_planning,EDGE
18,veh_6,9.08,15.89,MEDIUM,GOOD,obstacle_detection,CLOUD
18,veh_7,11.46,18.55,MEDIUM,MODERATE,obstacle_detection,CLOUD
18,veh_8,12.66,38.04,LOW,POOR,lane_detection,VEHICLE
18,veh_9,4.39,87.68,HIGH,GOOD,lane_detection,EDGE
18,veh_10,15.89,65.08,LOW,MODERATE,lane_detection,VEHICLE
18,veh_11,15.43,29.47,LOW,MODERATE,driver_behavior_analysis,CLOUD
18,veh_12,17.97,69.77,LOW,GOOD,traffic_sign_recognition,CLOUD
18,veh_13,11.27,32.42,MEDIUM,POOR,route_planning,VEHICLE
18,veh_14,6.15,45.91,MEDIUM,MODERATE,vehicle_diagnostics,CLOUD
18,veh_15,15.35,65.23,LOW,MODERATE,route_planning,EDGE
18,veh_16,15.2,80.69,LOW,GOOD,vehicle_diagnostics,CLOUD
18,veh_17,17.74,46.99,LOW,GOOD,vehicle_diagnostics,EDGE
18,veh_18,14.29,84.22,LOW,POOR,obstacle_detection,VEHICLE
18,veh_19,15.54,48.38,LOW,GOOD,route_planning,EDGE
18,veh_20,16.62,46.95,LOW,GOOD,driver_behavior_analysis,EDGE
18,veh_21,9.63,99.3,MEDIUM,POOR,obstacle_detection,VEHICLE
18,veh_22,8.01,53.12,MEDIUM,MODERATE,traffic_sign_recognition,EDGE
18,veh_23,5.02,78.95,HIGH,GOOD,lane_detection,EDGE
18,veh_24,15.41,25.8,LOW,MODERATE,lane_detection,VEHICLE
18,veh_25,16.46,54.25,LOW,POOR,route_planning,VEHICLE
18,veh_26,10.6,58.36,MEDIUM,GOOD,lane_detection,VEHICLE
18,veh_27,10.79,49.79,MEDIUM,POOR,lane_detection,VEHICLE
18,veh_28,13.87,95.03,LOW,MODERATE,traffic_sign_recognition,EDGE
18,veh_29,9.68,98.72,MEDIUM,MODERATE,traffic_sign_recognition,EDGE
18,veh_30,14.19,21.55,LOW,POOR,driver_behavior_analysis,VEHICLE
19,veh_1,17.68,15.36,LOW,MODERATE,traffic_sign_recognition,CLOUD
19,veh_2,9.12,29.21,MEDIUM,GOOD,driver_behavior_analysis,CLOUD
19,veh_3,17.67,34.68,LOW,POOR,route_planning,VEHICLE
19,veh_4,11.39,39.83,MEDIUM,GOOD,vehicle_diagnostics,CLOUD
19,veh_5,16.68,91.14,LOW,POOR,vehicle_diagnostics,VEHICLE
19,veh_6,2.29,97.36,HIGH,GOOD,vehicle_diagnostics,EDGE
19,veh_7,11.33,19.77,MEDIUM,GOOD,route_planning,CLOUD
19,veh_8,7.75,65.15,MEDIUM,GOOD,vehicle_diagnostics,CLOUD
19,veh_9,6.08,60.86,MEDIUM,POOR,lane_detection,VEHICLE
19,veh_10,6.25,45.1,MEDIUM,GOOD,lane_detection,VEHICLE
19,veh_11,9.33,75.25,MEDIUM,POOR,obstacle_detection,VEHICLE
19,veh_12,13.87,53.71,LOW,POOR,vehicle_diagnostics,VEHICLE
19,veh_13,14.96,89.97,LOW,POOR,obstacle_detection,VEHICLE
19,veh_14,16.17,12.97,LOW,GOOD,lane_detection,CLOUD
19,veh_15,4.8,67.39,HIGH,GOOD,route_planning,EDGE
19,veh_16,13.26,36.65,LOW,MODERATE,traffic_sign_recognition,EDGE
19,veh_17,9.58,36.76,MEDIUM,POOR,driver_behavior_analysis,VEHICLE
19,veh_18,17.95,15.43,LOW,POOR,vehicle_diagnostics,CLOUD
19,veh_19,14.62,70.79,LOW,GOOD,lane_detection,VEHICLE
19,veh_20,4.99,12.19,HIGH,POOR,obstacle_detection,CLOUD
19,veh_21,12.03,77.94,LOW,MODERATE,route_planning,EDGE
19,veh_22,3.68,35.23,HIGH,GOOD,vehicle_diagnostics,EDGE
19,veh_23,5.66,36.89,HIGH,POOR,route_planning,EDGE
19,veh_24,10.0,37.96,MEDIUM,GOOD,route_planning,EDGE
19,veh_25,3.55,19.83,HIGH,GOOD,driver_behavior_analysis,CLOUD
19,veh_26,14.7,68.89,LOW,GOOD,route_planning,CLOUD
19,veh_27,4.54,77.5,HIGH,GOOD,obstacle_detection,EDGE
19,veh_28,4.63,18.46,HIGH,GOOD,lane_detection,CLOUD
19,veh_29,13.37,82.44,LOW,POOR,driver_behavior_analysis,VEHICLE
19,veh_30,5.02,22.71,HIGH,MODERATE,vehicle_diagnostics,EDGE
20,veh_1,14.51,46.17,LOW,MODERATE,obstacle_detection,VEHICLE
20,veh_2,8.95,60.94,MEDIUM,MODERATE,vehicle_diagnostics,EDGE
20,veh_3,13.55,91.26,LOW,MODERATE,route_planning,CLOUD
20,veh_4,15.28,93.13,LOW,GOOD,obstacle_detection,VEHICLE
20,veh_5,13.2,74.36,LOW,MODERATE,traffic_sign_recognition,CLOUD
20,veh_6,17.15,93.69,LOW,GOOD,route_planning,CLOUD
20,veh_7,8.32,58.9,MEDIUM,POOR,traffic_sign_recognition,VEHICLE
20,veh_8,8.68,38.7,MEDIUM,MODERATE,route_planning,CLOUD
20,veh_9,17.2,48.49,LOW,MODERATE,traffic_sign_recognition,EDGE
20,veh_10,17.1,82.94,LOW,MODERATE,traffic_sign_recognition,CLOUD
20,veh_11,16.39,79.45,LOW,POOR,driver_behavior_analysis,VEHICLE
20,veh_12,6.94,78.95,MEDIUM,MODERATE,vehicle_diagnostics,CLOUD
20,veh_13,6.91,41.14,MEDIUM,MODERATE,traffic_sign_recognition,EDGE
20,veh_14,15.33,25.38,LOW,POOR,traffic_sign_recognition,VEHICLE
20,veh_15,13.19,95.06,LOW,GOOD,driver_behavior_analysis,EDGE
20,veh_16,8.96,32.11,MEDIUM,POOR,obstacle_detection,VEHICLE
20,veh_17,3.92,83.1,HIGH,POOR,driver_behavior_analysis,EDGE
20,veh_18,14.18,90.34,LOW,GOOD,obstacle_detection,VEHICLE
20,veh_19,10.11,59.7,MEDIUM,GOOD,driver_behavior_analysis,EDGE
20,veh_20,14.42,76.56,LOW,GOOD,obstacle_detection,VEHICLE
20,veh_21,5.26,14.73,HIGH,MODERATE,driver_behavior_analysis,CLOUD
20,veh_22,14.96,39.3,LOW,POOR,obstacle_detection,VEHICLE
20,veh_23,12.07,30.35,LOW,POOR,lane_detection,VEHICLE
20,veh_24,15.32,78.25,LOW,MODERATE,traffic_sign_recognition,EDGE
20,veh_25,14.51,63.07,LOW,GOOD,vehicle_diagnostics,CLOUD
20,veh_26,16.92,13.71,LOW,POOR,driver_behavior_analysis,CLOUD
20,veh_27,16.76,67.02,LOW,POOR,route_planning,VEHICLE
20,veh_28,11.53,51.86,MEDIUM,GOOD,route_planning,EDGE
20,veh_29,5.83,19.97,HIGH,MODERATE,driver_behavior_analysis,CLOUD
20,veh_30,14.31,25.75,LOW,POOR,lane_detection,VEHICLE
21,veh_1,8.17,11.24,MEDIUM,POOR,route_planning,CLOUD
21,veh_2,12.17,35.78,LOW,GOOD,driver_behavior_analysis,CLOUD
21,veh_3,12.11,68.1,LOW,GOOD,driver_behavior_analysis,EDGE
21,veh_4,8.57,37.32,MEDIUM,MODERATE,route_planning,EDGE
21,veh_5,13.31,83.07,LOW,MODERATE,route_planning,EDGE
21,veh_6,10.32,61.02,MEDIUM,POOR,route_planning,VEHICLE
21,veh_7,7.56,99.9,MEDIUM,MODERATE,obstacle_detection,VEHICLE
21,veh_8,10.51,72.28,MEDIUM,MODERATE,obstacle_detection,VEHICLE
21,veh_9,15.03,42.58,LOW,MODERATE,vehicle_diagnostics,CLOUD
21,veh_10,7.35,38.42,MEDIUM,GOOD,lane_detection,VEHICLE
21,veh_11,10.58,65.22,MEDIUM,GOOD,route_planning,CLOUD
21,veh_12,10.85,56.95,MEDIUM,POOR,traffic_sign_recognition,VEHICLE
21,veh_13,9.77,44.99,MEDIUM,POOR,route_planning,VEHICLE
21,veh_14,17.73,64.54,LOW,GOOD,lane_detection,VEHICLE
21,veh_15,17.14,28.69,LOW,GOOD,traffic_sign_recognition,EDGE
21,veh_16,5.4,37.77,HIGH,MODERATE,route_planning,EDGE
21,veh_17,17.0,18.76,LOW,MODERATE,route_planning,CLOUD
21,veh_18,15.27,12.13,LOW,MODERATE,driver_behavior_analysis,CLOUD
21,veh_19,3.22,44.11,HIGH,GOOD,lane_detection,EDGE
21,veh_20,11.59,90.12,MEDIUM,POOR,driver_behavior_analysis,VEHICLE
21,veh_21,9.63,41.55,MEDIUM,GOOD,route_planning,CLOUD
21,veh_22,9.7,87.29,MEDIUM,POOR,route_planning,VEHICLE
21,veh_23,8.28,36.51,MEDIUM,POOR,route_planning,VEHICLE
21,veh_24,17.41,31.85,LOW,POOR,route_planning,VEHICLE
21,veh_25,16.02,20.54,LOW,GOOD,lane_detection,VEHICLE
21,veh_26,2.43,66.21,HIGH,MODERATE,vehicle_diagnostics,EDGE
21,veh_27,12.35,85.72,LOW,MODERATE,vehicle_diagnostics,CLOUD
21,veh_28,6.65,38.16,MEDIUM,POOR,lane_detection,VEHICLE
21,veh_29,9.24,81.23,MEDIUM,MODERATE,lane_detection,VEHICLE
21,veh_30,5.16,44.75,HIGH,MODERATE,traffic_sign_recognition,EDGE
22,veh_1,2.38,76.37,HIGH,MODERATE,lane_detection,EDGE
22,veh_2,5.9,57.77,HIGH,POOR,vehicle_diagnostics,EDGE
22,veh_3,7.33,51.9,MEDIUM,GOOD,driver_behavior_analysis,CLOUD
22,veh_4,12.91,81.25,LOW,POOR,lane_detection,VEHICLE
22,veh_5,4.81,10.03,HIGH,GOOD,driver_behavior_analysis,CLOUD
22,veh_6,17.94,55.37,LOW,POOR,vehicle_diagnostics,VEHICLE
22,veh_7,12.49,24.82,LOW,MODERATE,vehicle_diagnostics,CLOUD
22,veh_8,4.41,69.77,HIGH,GOOD,route_planning,EDGE
22,veh_9,3.16,96.11,HIGH,GOOD,driver_behavior_analysis,EDGE
22,veh_10,13.61,94.81,LOW,GOOD,obstacle_detection,VEHICLE
22,veh_11,3.43,93.1,HIGH,MODERATE,lane_detection,EDGE
22,veh_12,6.68,31.63,MEDIUM,MODERATE,obstacle_detection,VEHICLE
22,veh_13,5.4,63.48,HIGH,GOOD,obstacle_detection,EDGE
22,veh_14,13.28,18.87,LOW,GOOD,lane_detection,CLOUD
22,veh_15,8.11,87.33,MEDIUM,MODERATE,obstacle_detection,VEHICLE
22,veh_16,16.5,26.59,LOW,MODERATE,driver_behavior_analysis,CLOUD
22,veh_17,8.8,60.95,MEDIUM,POOR,vehicle_diagnostics,VEHICLE
22,veh_18,7.78,53.16,MEDIUM,POOR,traffic_sign_recognition,VEHICLE
22,veh_19,16.91,10.67,LOW,POOR,lane_detection,CLOUD
22,veh_20,9.68,57.54,MEDIUM,MODERATE,driver_behavior_analysis,EDGE
22,veh_21,7.1,54.61,MEDIUM,MODERATE,vehicle_diagnostics,CLOUD
22,veh_22,4.02,17.6,HIGH,GOOD,obstacle_detection,CLOUD
22,veh_23,2.4,62.44,HIGH,MODERATE,route_planning,EDGE
22,veh_24,7.94,48.54,MEDIUM,GOOD,vehicle_diagnostics,CLOUD
22,veh_25,14.93,54.29,LOW,POOR,driver_behavior_analysis,VEHICLE
22,veh_26,9.33,29.09,MEDIUM,GOOD,obstacle_detection,VEHICLE
22,veh_27,2.47,60.09,HIGH,GOOD,lane_detection,EDGE
22,veh_28,16.26,53.87,LOW,POOR,driver_behavior_analysis,VEHICLE
22,veh_29,11.4,32.55,MEDIUM,POOR,driver_behavior_analysis,VEHICLE
22,veh_30,13.4,44.22,LOW,GOOD,lane_detection,VEHICLE
23,veh_1,12.32,63.48,LOW,MODERATE,route_planning,CLOUD
23,veh_2,13.62,36.1,LOW,POOR,obstacle_detection,VEHICLE
23,veh_3,14.35,34.3,LOW,MODERATE,driver_behavior_analysis,EDGE
23,veh_4,3.19,67.34,HIGH,GOOD,obstacle_detection,EDGE
23,veh_5,5.72,88.08,HIGH,GOOD,vehicle_diagnostics,EDGE
23,veh_6,6.08,73.58,MEDIUM,GOOD,obstacle_detection,VEHICLE
23,veh_7,7.43,14.44,MEDIUM,GOOD,vehicle_diagnostics,CLOUD
23,veh_8,5.74,72.11,HIGH,GOOD,vehicle_diagnostics,EDGE
23,veh_9,3.27,90.9,HIGH,GOOD,vehicle_diagnostics,EDGE
23,veh_10,3.64,99.56,HIGH,GOOD,obstacle_detection,EDGE
23,veh_11,10.28,83.65,MEDIUM,MODERATE,driver_behavior_analysis,CLOUD
23,veh_12,4.25,64.32,HIGH,MODERATE,route_planning,EDGE
23,veh_13,7.06,50.27,MEDIUM,POOR,route_planning,VEHICLE
23,veh_14,8.1,32.68,MEDIUM,MODERATE,lane_detection,VEHICLE
23,veh_15,5.68,13.53,HIGH,POOR,traffic_sign_recognition,CLOUD
23,veh_16,7.1,43.15,MEDIUM,GOOD,obstacle_detection,VEHICLE
23,veh_17,11.41,98.59,MEDIUM,GOOD,lane_detection,VEHICLE
23,veh_18,13.87,19.42,LOW,GOOD,lane_detection,CLOUD
23,veh_19,9.03,39.59,MEDIUM,GOOD,vehicle_diagnostics,EDGE
23,veh_20,14.57,94.32,LOW,MODERATE,traffic_sign_recognition,EDGE
23,veh_21,11.87,70.3,MEDIUM,MODERATE,vehicle_diagnostics,CLOUD
23,veh_22,15.27,38.21,LOW,GOOD,traffic_sign_recognition,CLOUD
23,veh_23,10.32,96.42,MEDIUM,POOR,traffic_sign_recognition,VEHICLE
23,veh_24,4.61,88.72,HIGH,GOOD,traffic_sign_recognition,EDGE
23,veh_25,3.5,49.22,HIGH,POOR,vehicle_diagnostics,EDGE
23,veh_26,7.03,93.83,MEDIUM,MODERATE,driver_behavior_analysis,EDGE
23,veh_27,5.33,97.72,HIGH,GOOD,driver_behavior_analysis,EDGE
23,veh_28,14.21,18.78,LOW,POOR,route_planning,CLOUD
23,veh_29,17.13,38.63,LOW,GOOD,traffic_sign_recognition,CLOUD
23,veh_30,4.3,45.83,HIGH,POOR,route_planning,EDGE
24,veh_1,7.4,64.31,MEDIUM,MODERATE,route_planning,CLOUD
24,veh_2,11.52,22.17,MEDIUM,GOOD,lane_detection,VEHICLE
24,veh_3,9.5,58.82,MEDIUM,POOR,route_planning,VEHICLE
24,veh_4,6.9,56.61,MEDIUM,GOOD,vehicle_diagnostics,CLOUD
24,veh_5,4.76,33.66,HIGH,GOOD,traffic_sign_recognition,EDGE
24,veh_6,3.16,41.03,HIGH,MODERATE,vehicle_diagnostics,EDGE
24,veh_7,16.42,15.24,LOW,MODERATE,obstacle_detection,CLOUD
